gene_symbol,UMAP 0,UMAP 1
PCED1B,5.0925894,11.557083
PCF11,-3.1093094,6.3070645
PCGF1,10.604383,8.496293
PCGF2,4.4267015,11.979073
PCGF5,-2.3998234,5.2429013
PCGF6,5.4362755,7.8895674
PCID2,6.425823,8.298258
PCIF1,4.669644,12.90332
PCK1,0.40606552,10.74307
PCK2,6.6509967,11.910185
PCLAF,5.700837,7.16851
PCM1,-3.9319513,5.9777513
PCMT1,7.165115,7.3830395
PCMTD1,0.99341667,5.0711384
PCMTD2,1.3205497,5.4429207
PCNA,8.269334,7.2664456
PCNP,4.113397,5.190771
PCNX2,-2.4123282,10.416802
PCNX3,-3.167769,10.892069
PCOLCE,9.734172,11.260554
PCOLCE2,6.6100745,9.068174
PCP2,11.901628,9.675496
PCP4,11.580376,7.2241898
PCP4L1,9.299869,9.50568
PCSK1,-0.60031295,7.4268646
PCSK1N,11.15272,11.149583
PCSK2,-0.9818648,9.03245
PCSK6,0.34529278,11.658209
PCSK7,0.54423136,12.3931
PCSK9,1.7262794,13.171647
PCTP,6.195066,9.107917
PCYOX1,-0.88169116,6.5705705
PCYOX1L,4.7939987,11.176344
PCYT1A,-0.85811555,9.419663
PCYT1B,-1.1779107,10.1502075
PCYT2,-0.9978849,12.674735
PDAP1,4.293953,11.0297575
PDC,7.609276,5.912287
PDCD1,7.116988,12.669675
PDCD10,4.5195065,5.4185233
PDCD11,-1.7687587,10.430064
PDCD1LG2,4.9069457,8.589611
PDCD2,2.412475,9.267991
PDCD2L,9.57921,9.267624
PDCD4,1.720117,5.5081806
PDCD5,10.778281,7.003515
PDCD6,9.527305,8.324317
PDCD6-AHRR,-2.0975156,11.206225
PDCD6IP,-1.0066713,5.6363235
PDCD7,4.8241286,10.924964
PDCL,3.179406,5.671355
PDCL2,7.750987,5.9338818
PDCL3,9.448077,7.212712
PDE10A,-4.2972784,7.4489965
PDE11A,-3.7366986,6.153097
PDE12,-3.6830933,6.3331785
PDE1B,2.672034,12.402466
PDE1C,0.31893593,8.06723
PDE2A,0.38971984,12.53299
PDE3B,-2.617232,7.414401
PDE4A,-0.5379796,12.425641
PDE4B,0.07766688,9.989002
PDE4D,-3.6621602,6.9798827
PDE4DIP,-3.2398543,7.629599
PDE5A,-2.8483987,5.7557416
PDE6A,-1.033565,9.819934
PDE6B,2.5814364,12.223515
PDE6C,2.4065251,8.445138
PDE6D,9.51224,8.651115
PDE6G,10.993312,9.839149
PDE6H,11.017925,7.450095
PDE7A,-2.3937397,6.8195543
PDE7B,-1.2032967,7.614953
PDE8A,1.1065404,9.758812
PDE8B,-1.1399745,8.969651
PDE9A,6.2443566,11.421129
PDF,3.5243516,11.000845
PDGFB,2.11127,12.96531
PDGFC,-0.3157971,7.9664993
PDGFD,1.2341733,6.2306414
PDGFRA,-1.8067399,7.1759553
PDGFRB,-1.4723339,11.825577
PDGFRL,8.528399,8.582805
PDHA1,1.724584,10.03542
PDHA2,8.511879,7.76615
PDHB,7.9434056,7.741652
PDHX,3.9889958,6.5273423
PDIA2,9.268307,11.614758
PDIA3,1.5446064,9.354323
PDIA4,4.085952,11.004903
PDIA5,7.0756288,10.218107
PDIA6,5.488177,8.835657
PDIK1L,1.1230488,4.9842796
PDILT,6.2889276,9.319489
PDK2,2.5324044,13.037778
PDK3,6.8880277,7.941014
PDK4,1.3949082,5.1587124
PDLIM1,9.069994,9.551875
PDLIM2,7.099382,13.017893
PDLIM3,3.6099055,9.858448
PDLIM4,5.998909,12.343736
PDLIM5,-1.7423853,6.259402
PDLIM7,9.075104,12.020857
PDP1,0.89549804,5.139779
PDP2,-2.5218167,7.968843
PDPK1,-3.0536458,9.439069
PDPN,3.7179441,9.8533
PDPR,-3.4195325,7.966102
PDRG1,6.645439,9.796541
PDS5A,-2.5227106,6.510487
PDS5B,-2.9596937,5.6803565
PDSS1,7.2450023,7.7680154
PDSS2,2.027946,8.254032
PDX1,5.2655745,12.143005
PDXDC1,-0.008807021,9.680672
PDXK,-2.8877664,10.705125
PDXP,6.938487,12.707776
PDYN,4.550547,10.054853
PDZD11,9.888543,8.149161
PDZD3,6.122895,11.777021
PDZD4,1.412902,13.5397215
PDZD7,0.8691824,13.217915
PDZD9,8.631673,7.018885
PDZK1,6.3412194,8.520553
PDZK1IP1,11.410096,9.352387
PDZRN3,1.0332905,11.443467
PDZRN4,1.3852966,10.10411
PEA15,5.0148215,10.678235
PEAK3,5.4380198,13.240692
PEAR1,-1.0459188,11.748736
PEBP1,8.941895,9.419603
PEBP4,10.722535,9.022448
PECAM1,-1.9743367,10.002075
PECR,6.668317,7.671077
PEDS1,-3.359118,8.86088
PEDS1-UBE2V1,3.7421377,10.032971
PEF1,8.360117,10.515718
PEG10,4.5948963,12.286972
PEG3,-3.7952428,6.3184514
PELI1,1.3981196,6.3222294
PELI2,-2.0951126,7.128338
PELI3,4.941362,13.23042
PELO,0.5616047,8.675053
PELP1,-1.0447866,11.591767
PEMT,11.093909,10.383211
PENK,9.590503,8.873471
PEPD,7.552895,11.392494
PER1,-0.8010605,12.781453
PER2,-2.6955252,9.892489
PER3,-2.4629679,8.971237
PERCC1,7.6642013,12.746242
PERP,0.6376796,6.077153
PES1,6.3143454,11.883174
PET100,11.766209,8.324161
PET117,8.767151,7.622949
PEX1,0.2405819,7.3052096
PEX10,3.8762012,12.460122
PEX11A,4.076882,8.9699
PEX11B,7.9693003,8.541906
PEX11G,11.126462,10.416058
PEX12,3.9591422,8.739017
PEX13,0.42900264,5.820836
PEX14,7.9346843,12.121868
PEX16,9.012692,11.82535
PEX19,1.5222689,10.006719
PEX2,0.56494904,6.3849354
PEX3,3.2432601,5.4057918
PEX5,2.6247113,11.435189
PEX5L,-3.796813,6.256578
PEX6,2.2535768,13.032088
PEX7,8.161339,7.3917875
PF4,10.175913,7.1200805
PF4V1,10.207647,7.011959
PFAS,-1.1710222,11.97808
PFDN1,9.40617,8.619068
PFDN2,11.976038,7.763178
PFDN4,5.383954,5.2130413
PFDN5,11.868701,7.7037606
PFDN6,11.443532,8.141323
PFKFB1,6.508147,10.389304
PFKFB2,-2.5816598,7.1000996
PFKFB3,0.004953112,11.459871
PFKFB4,2.233623,12.3372
PFKL,4.6243105,13.068544
PFKM,2.9617572,10.873664
PFKP,4.8020477,12.532324
PFN1,11.358799,9.271693
PFN2,6.04164,8.083462
PFN3,12.545797,9.374471
PFN4,8.81419,8.542656
PGA3,8.965415,10.412207
PGA4,9.34177,10.383301
PGA5,9.264055,10.438411
PGAM1,7.7166505,10.099678
PGAM2,11.802449,9.764369
PGAM4,8.009727,9.745623
PGAM5,4.1981716,11.329494
PGAP2,6.6459837,11.41738
PGAP3,4.7108803,12.531093
PGAP4,0.56977296,10.214775
PGAP6,1.5740213,13.255376
PGBD1,3.4771442,9.0313
PGBD2,4.473192,7.9078918
PGBD4,-2.1377158,6.8262177
PGC,9.315752,10.414302
PGD,5.3802996,10.596439
PGF,8.837745,11.955862
PGGHG,1.7057807,13.254637
PGGT1B,-3.185598,5.3884993
PGK1,-0.23472893,8.059523
PGK2,8.258398,8.023594
PGLS,10.930172,10.850773
PGLYRP1,11.714444,9.687313
PGLYRP2,8.268118,12.20056
PGLYRP3,6.3168597,11.440398
PGLYRP4,6.394058,11.245975
PGM1,5.1753817,10.393555
PGM2,2.3495138,5.8798757
PGM2L1,-3.6671822,6.0398846
PGM3,-1.6852992,5.9869814
PGM5,1.7000947,10.992336
PGP,2.6817532,13.062715
PGPEP1,-2.1329656,10.133348
PGPEP1L,9.534007,9.938335
PGRMC1,6.4399385,7.7475367
PGRMC2,3.1201546,6.276014
PGS1,5.912445,11.544383
PHACTR1,3.4501839,11.328372
PHACTR3,4.277892,11.223292
PHACTR4,-1.4668863,9.804894
PHAF1,3.268703,10.945627
PHAX,1.3742176,7.3171315
PHB1,7.364415,10.744316
PHB2,9.77854,10.175468
PHC1,-1.8859282,9.987659
PHC2,0.8644616,12.758825
PHETA1,2.8363576,13.519811
PHETA2,5.8814664,11.89808
PHEX,-1.8513515,6.2025146
PHF1,6.325554,12.037042
PHF10,6.186694,10.784577
PHF11,8.295264,7.25389
PHF12,-0.08139181,11.49916
PHF13,1.9155524,11.495281
PHF14,2.024404,7.3210564
PHF19,0.6683569,12.256464
PHF2,-1.461037,11.234588
PHF20,-1.6499528,8.478581
PHF20L1,-1.597395,5.9197426
PHF21A,-2.2997832,10.320737
PHF21B,0.8117592,12.89608
PHF23,7.0424275,10.9084635
PHF5A,9.632202,7.769279
PHF6,0.257205,5.550697
PHF7,5.789178,10.08901
PHF8,-1.8208529,10.766558
PHGDH,7.776376,11.46366
PHGR1,11.461078,7.9853563
PHKA1,-2.0021532,8.276841
PHKA2,-0.67098415,10.991029
PHKB,-0.82286906,5.7652535
PHKG1,6.7390285,11.669293
PHKG2,-0.92427886,11.1693
PHLDA1,-2.3499365,7.4460125
PHLDA2,11.318515,10.130056
PHLDA3,4.3649635,12.220899
PHLDB1,-1.5663394,12.012615
PHLDB2,-2.4542658,7.673712
PHLDB3,6.5497775,12.82775
PHLPP1,-3.1317902,9.971286
PHLPP2,-3.491669,7.8632646
PHOSPHO1,6.845217,12.754844
PHOSPHO2,7.9213943,6.1104646
PHOX2A,8.861991,12.341454
PHOX2B,4.3846817,11.55012
PHPT1,12.642226,8.9398155
PHRF1,-1.357957,12.369204
PHTF1,1.3841642,8.066878
PHTF2,-0.4363813,5.113501
PHYH,7.723319,7.4834476
PHYHD1,6.8818307,11.722151
PHYHIP,3.4859517,13.078247
PHYHIPL,1.4706671,4.9504523
PHYKPL,6.672693,11.409915
PI15,-2.4068217,5.158087
PI16,7.797241,11.646478
PI3,12.074538,8.250238
PI4K2B,1.2489948,4.7694106
PI4KA,-2.338768,10.963966
PI4KB,1.6597039,11.941632
PIANP,4.7021446,12.724949
PIAS1,-3.2570155,6.21349
PIAS3,3.4965248,11.459471
PIAS4,3.2631936,13.176482
PIBF1,2.7615647,5.5331225
PICALM,0.93526876,6.4973617
PICK1,7.5082893,12.019515
PID1,4.436277,9.528587
PIDD1,4.9265194,13.476206
PIERCE1,11.531728,8.616707
PIERCE2,9.370819,6.713801
PIEZO1,-3.7404463,10.214589
PIF1,4.883045,13.009573
PIFO,5.267383,8.606953
PIGA,1.6320008,5.6310196
PIGB,6.3158545,7.7532034
PIGBOS1,9.72583,7.440946
PIGC,8.299152,8.132515
PIGF,8.759694,6.4878626
PIGG,1.2627544,10.610339
PIGH,8.109191,8.086261
PIGK,-0.05028299,5.317921
PIGL,9.186344,8.537979
PIGM,-2.2668846,6.254395
PIGN,-3.4220586,6.2010536
PIGO,0.74311465,12.245305
PIGP,10.452335,6.864533
PIGQ,4.8354435,13.491603
PIGR,0.47926617,11.716361
PIGS,4.673337,11.454613
PIGT,6.4842153,11.952172
PIGU,7.9528995,8.652467
PIGV,-0.02531737,10.382044
PIGW,3.3769298,9.0574465
PIGX,2.8763273,6.5215807
PIGY,8.371159,7.2530513
PIGZ,4.887493,12.680983
PIH1D1,10.42074,9.876451
PIH1D2,8.888862,7.0134726
PIK3AP1,-1.123753,9.030577
PIK3C2A,-3.7023318,5.860056
PIK3C2B,-3.3393998,9.77942
PIK3C2G,-0.7217739,6.1852193
PIK3C3,-3.9586523,6.0782166
PIK3CA,-3.6461623,5.6096487
PIK3CB,-1.9112475,6.3012304
PIK3CD,-1.3106275,11.677897
PIK3CG,-3.0922463,7.284044
PIK3IP1,5.4640226,11.102942
PIK3R1,-2.6754963,6.3256917
PIK3R2,1.003554,13.451836
PIK3R3,-1.2441783,8.492813
PIK3R4,-0.4503268,8.233049
PIK3R5,-0.5427406,11.922599
PIK3R6,3.303658,12.964387
PILRA,9.959568,10.105021
PILRB,9.718472,9.899162
PIM1,4.4305687,11.538113
PIM2,7.225738,11.19891
PIM3,6.818613,12.79989
PIMREG,7.1597843,10.616309
PIN1,11.128322,10.29185
PIN4,7.8452387,6.249616
PINK1,4.62677,12.005052
PINLYP,6.946497,10.745907
PINX1,8.672664,10.5201
PIP,11.183822,7.026265
PIP4K2A,1.4154792,9.609615
PIP4K2B,-0.9069934,10.871639
PIP4K2C,2.6108108,10.997445
PIP4P1,7.618222,10.748647
PIP4P2,3.2903404,5.1062756
PIP5K1A,1.3806186,10.249617
PIP5K1B,2.6858592,9.388771
PIP5K1C,-1.0759622,12.760431
PIP5KL1,6.6738605,12.579157
PIPOX,6.366782,10.645451
PIR,9.200099,8.535104
PIRT,2.2599845,11.20531
PISD,5.501175,11.349706
PITHD1,8.112052,8.686933
PITPNA,1.0476797,10.928803
PITPNB,2.6359558,6.578185
PITPNC1,-2.5549865,7.696539
PITPNM1,0.04208202,13.146672
PITPNM2,-3.0962293,10.90636
PITPNM3,-3.3410287,9.889399
PITRM1,2.3085396,11.197684
PITX1,6.1201286,13.337248
PITX2,5.8360715,10.956577
PITX3,10.160469,11.813107
PIWIL1,1.2030387,8.129453
PIWIL2,-0.4489593,9.1959305
PIWIL3,1.6456509,9.2750845
PIWIL4,2.891269,9.208813
PJA1,5.429304,10.276616
PJA2,-0.05995828,5.570842
PJVK,5.3195977,8.038938
PKD1L1,-3.6681535,8.631293
PKD1L3,-1.2023945,9.933211
PKD2,-1.1814452,8.464811
PKD2L1,4.4821544,11.584925
PKD2L2,4.931657,6.093416
PKDCC,5.5691733,13.10383
PKDREJ,-3.8576117,8.170042
PKIA,1.0226982,5.3467255
PKIB,5.3502975,5.2953877
PKIG,10.246952,9.327455
PKLR,3.2312045,12.109515
PKM,5.8980265,11.728248
PKMYT1,7.597385,12.818774
PKN1,3.002191,13.586138
PKN2,-1.7982692,5.8307776
PKN3,2.3026233,13.395483
PKNOX1,-0.90556157,8.398259
PKNOX2,1.7642432,12.050013
PKP1,-1.1463147,11.752161
PKP2,1.0052185,9.288271
PKP3,3.7845752,13.619046
PKP4,-0.12582557,10.134907
PLA1A,7.8032627,8.807289
PLA2G10,11.837208,8.985962
PLA2G12A,-0.7356495,5.7521653
PLA2G12B,8.506196,8.644076
PLA2G15,4.723414,12.645138
PLA2G1B,12.813378,7.8286986
PLA2G2C,8.5601,10.200263
PLA2G2D,4.492746,11.617486
PLA2G2E,11.292508,9.399278
PLA2G2F,5.0101376,12.896309
PLA2G3,4.951576,12.1884575
PLA2G4A,3.4521341,6.399549
PLA2G4B,4.598783,12.836657
PLA2G4C,4.950531,11.355996
PLA2G4D,0.4766338,11.552901
PLA2G4E,-1.1655124,11.477535
PLA2G4F,-1.4845319,11.739631
PLA2G5,6.9458222,9.89888
PLA2G6,2.7435782,13.216267
PLA2G7,6.624816,7.5600753
PLAA,0.19535759,4.9896913
PLAAT1,10.289361,8.925097
PLAAT2,11.023025,7.5805564
PLAAT3,10.005179,8.378642
PLAAT4,11.447685,8.581295
PLAAT5,2.7528718,9.834461
PLAC1,9.374618,7.321921
PLAC8,8.288094,7.663585
PLAC8L1,6.4329653,8.186353
PLAC9,11.452871,9.27121
PLAG1,-2.738604,6.1286206
PLAGL1,2.483217,9.653373
PLAGL2,-1.037916,10.962164
PLAT,3.3036115,11.180254
PLAU,5.5639563,10.754468
PLAUR,9.884069,10.184874
PLB1,-1.2506818,11.389603
PLBD1,6.507524,9.224378
PLBD2,-0.32065395,11.744367
PLCB1,-3.0787003,7.1426067
PLCB2,-0.2894198,12.3909
PLCB3,0.021137744,12.7423315
PLCB4,-1.2076871,6.5406227
PLCD1,4.767408,12.784725
PLCD3,-2.212847,11.460291
PLCD4,2.8154156,11.134056
PLCG1,-2.9210346,9.680038
PLCG2,-4.22824,8.128905
PLCH1,-1.885235,8.348815
PLCH2,-0.7646053,12.73871
PLCL1,-3.0108457,7.1202517
PLCL2,0.7799391,8.90512
PLCXD1,-0.93314624,11.31639
PLCXD2,6.360325,10.534933
PLCXD3,-3.366805,5.9049993
PLCZ1,5.041706,5.827522
PLD1,-1.7028711,7.003955
PLD2,2.268722,12.661206
PLD3,7.0766187,12.692297
PLD4,7.870086,12.452454
PLD5,-3.6706994,6.8087025
PLD5P1,1.2528485,9.244889
PLD6,4.6737623,11.221571
PLEK,4.2178054,10.080188
PLEK2,9.460459,10.0427475
PLEKHA1,1.4277128,5.3746533
PLEKHA2,-1.4914374,8.199015
PLEKHA4,3.078128,13.450765
PLEKHA5,-0.22528367,7.0404
PLEKHA6,-3.3166454,9.655482
PLEKHA7,-1.5443863,11.239023
PLEKHA8,-3.0744343,6.318633
PLEKHB1,7.6317816,11.347131
PLEKHB2,1.3898519,9.836099
PLEKHD1,-0.5705268,11.238775
PLEKHF1,8.872071,11.925603
PLEKHF2,3.2258785,4.9683976
PLEKHG1,-3.1933196,8.4467945
PLEKHG2,-3.5811782,9.373584
PLEKHG4,-0.21949486,12.607538
PLEKHG5,1.674703,13.533045
PLEKHG6,3.7258368,13.198021
PLEKHG7,0.51338714,4.7597823
PLEKHH1,-2.7580862,9.783486
PLEKHH2,-2.669317,6.4570704
PLEKHH3,2.8248215,13.738791
PLEKHJ1,10.742884,10.307921
PLEKHM1,-1.1207187,12.306764
PLEKHM2,0.5990019,13.114732
PLEKHN1,2.8790696,13.497632
PLEKHO1,6.8345866,12.016209
PLEKHO2,1.3683476,12.525577
PLEKHS1,2.9690804,10.922322
PLET1,7.9263215,7.650791
PLG,2.2316048,10.673443
PLGLB1,2.4324348,7.081185
PLGLB2,2.6405506,7.298513
PLGRKT,9.010182,6.917552
PLIN1,3.4572878,12.145403
PLIN2,6.865639,9.284417
PLIN3,5.995367,11.833127
PLIN4,-2.3616307,11.531643
PLIN5,5.4770937,12.808636
PLK1,6.5329947,11.876096
PLK2,3.522103,9.525161
PLK3,5.9968863,12.621105
PLK4,1.3804802,5.576123
PLK5,5.360804,13.127807
PLLP,9.002562,10.939101
PLN,3.243508,5.2686634
PLOD1,3.5055857,12.614872
PLOD2,2.0349133,5.1424913
PLOD3,4.291992,13.008885
PLP1,3.4758449,8.565343
PLP2,9.552522,8.653265
PLPBP,4.3193426,9.469416
PLPP1,7.9599705,8.761232
PLPP2,10.0805025,10.447371
PLPP3,2.471882,10.155981
PLPP4,2.045134,9.675177
PLPP5,5.631237,8.938411
PLPP6,3.1429055,9.519347
PLPP7,6.7674947,12.384697
PLPPR1,4.393884,8.931945
PLPPR2,5.008145,12.892633
PLPPR3,6.524048,13.227991
PLPPR4,-0.19576219,7.355432
PLPPR5,0.8027337,5.4119053
PLRG1,2.5291812,5.57012
PLS1,1.5555015,5.4359136
PLS3,2.1060255,5.9516683
PLSCR1,5.009532,5.985995
PLSCR2,8.9322195,6.948332
PLSCR3,8.621626,11.822392
PLSCR4,2.3983033,5.243938
PLSCR5,8.8717575,6.908192
PLTP,7.836938,11.745113
PLVAP,6.788455,12.582171
PLXDC1,-2.1257095,10.065828
PLXNA1,-3.6984854,10.061012
PLXNB1,-3.0700922,10.927715
PLXNB2,-2.5846941,11.3915415
PLXNB3,-2.6313412,11.413338
PLXNC1,-4.074958,8.029932
PLXND1,-3.2304168,10.689214
PM20D1,5.9229164,9.977325
PM20D2,0.114546776,4.838299
PMAIP1,5.222498,5.402422
PMCH,8.1046,5.9868402
PMEL,6.796146,11.095572
PMEPA1,-0.92605424,10.975188
PMF1,10.489289,9.505258
PMF1-BGLAP,10.762671,9.286709
PMFBP1,2.584884,11.117113
PMIS2,12.05628,8.277625
PML,-2.05052,11.195946
PMM1,10.382765,10.0174675
PMM2,5.647807,10.777671
PMP2,2.417507,5.0379148
PMP22,7.641704,8.563893
PMPCA,6.860186,11.626958
PMPCB,1.0702882,6.1944385
PMS1,2.9679632,5.113528
PMS2,-0.6366512,9.617787
PMVK,11.117178,9.687449
PNCK,9.931753,11.233226
PNISR,-0.05194575,5.0647287
PNKD,3.16062,12.600646
PNKP,8.954267,12.05626
PNLDC1,7.666065,9.621412
PNLIP,8.257398,8.063288
PNLIPRP1,8.890836,9.019509
PNLIPRP3,4.3960514,6.320861
PNMA1,4.780992,10.893125
PNMA2,-0.0138287125,9.28321
PNMA3,1.7221453,12.5022335
PNMA5,2.956498,12.594985
PNMA6A,6.377701,12.732672
PNMA6E,2.9807856,12.986381
PNMA6F,2.9097438,12.99655
PNMA8A,1.7302208,10.956208
PNMA8B,-0.50738543,12.8955765
PNMA8C,0.5819982,10.820128
PNMT,11.336126,10.376056
PNN,1.905063,5.5057316
PNO1,5.3619485,7.868597
PNOC,10.518009,9.858467
PNP,8.731149,8.83957
PNPLA1,0.5644273,11.732681
PNPLA2,5.77297,13.174044
PNPLA3,4.408367,11.30403
PNPLA4,2.5705643,8.861457
PNPLA5,5.5213933,12.837554
PNPLA6,-0.2729401,13.008623
PNPLA7,-0.540429,12.782639
PNPLA8,0.6097739,5.693822
PNPO,2.3292556,11.3282385
PNPT1,0.51520836,6.1179004
PNRC1,5.46444,8.92305
PNRC2,4.0169954,5.2860847
POC1A,7.237516,11.191272
POC1B,2.7256255,5.7318892
POC1B-GALNT4,-0.3655979,5.1693697
POC5,5.6063056,7.9550533
PODN,3.491308,13.013038
PODNL1,5.2912917,13.302535
PODXL,-2.4568017,8.869402
PODXL2,6.926545,12.719586
POF1B,1.3221635,4.9290557
POFUT1,-0.96974146,9.917816
POFUT2,3.9449606,12.3292
POGK,-1.4639144,9.048066
POGLUT1,1.9875823,7.174281
POGLUT2,6.1495757,8.723855
POGLUT3,0.69174314,6.398902
POGZ,-2.8167112,8.763446
POLA1,-0.900426,7.075229
POLA2,1.6618237,11.840321
POLB,8.619679,7.2986197
POLD1,2.1412964,13.599916
POLD2,9.399845,10.985783
POLD3,1.2332875,8.362221
POLD4,8.958487,11.061392
POLDIP2,4.3528786,11.30506
POLDIP3,2.270993,11.804829
POLE,-2.7250597,10.797941
POLE2,7.4980793,7.265842
POLE3,5.6257515,9.083636
POLE4,9.497264,7.9428067
POLG,-0.3211176,12.316653
POLG2,8.074165,8.043355
POLH,-3.4615495,7.8723416
POLI,-1.6566378,5.643796
POLK,-1.6561545,5.405017
POLL,4.512717,12.89231
POLM,4.4672356,12.829788
POLN,2.6826763,10.806383
POLQ,-3.702852,6.2399707
POLR1B,-2.9106014,6.9973383
POLR1C,9.156268,8.798539
POLR1D,11.311012,7.830313
POLR1E,7.022177,9.713101
POLR1F,1.3614707,5.4155154
POLR1G,4.2298594,11.844194
POLR1H,10.68871,8.943735
POLR2A,-1.975749,11.142108
POLR2B,1.1739755,6.8232646
POLR2C,7.83101,9.650432
POLR2D,-0.47053587,9.326723
POLR2E,3.8588939,12.619868
POLR2F,6.5697546,11.57638
POLR2G,10.598687,8.383081
POLR2H,8.236278,11.5232
POLR2I,13.046939,8.661807
POLR2J,10.967999,8.954381
POLR2J2,6.4777536,10.595931
POLR2J3,10.9999,9.163306
POLR2K,8.045639,6.060846
POLR2L,11.214436,9.6641
POLR2M,0.80550313,4.9503803
POLR3A,-2.0434084,9.890174
POLR3B,0.31570774,8.206582
POLR3C,1.6008078,9.229607
POLR3D,-0.9747011,10.437098
POLR3E,1.7851889,10.610782
POLR3F,5.887099,6.8632593
POLR3G,2.7474065,5.0852633
POLR3GL,9.174381,8.114583
POLR3H,-0.15767851,12.702575
POLR3K,8.089703,7.668207
POLRMT,1.2812963,13.6332035
POM121,-2.0335755,11.343116
POM121C,-1.9921776,11.296112
POM121L12,10.373495,11.183361
POM121L2,1.2744349,11.519461
POMC,11.044806,10.694241
POMGNT1,4.121093,11.819214
POMGNT2,5.1352444,12.591112
POMK,7.0183954,9.905146
POMP,6.010017,5.5015764
POMT1,3.3137314,12.252427
POMT2,-0.6421519,11.828795
POMZP3,9.357907,11.332022
PON1,4.9964085,7.995193
PON2,7.6417713,7.3612556
PON3,8.585784,7.370087
POP1,-0.07741886,9.711833
POP4,4.2061763,11.542334
POP5,9.7177105,8.358287
POP7,11.296708,9.578697
POPDC2,7.878396,10.598017
POPDC3,6.3613505,8.184098
POR,5.4366975,12.908536
PORCN,7.121201,11.5920925
POSTN,2.2990026,5.6277666
POT1,1.3591815,5.612731
POTEB,4.6647935,8.04243
POTEB2,7.2874346,7.3600354
POTEB3,-1.6139985,9.637126
POTEC,-1.8909112,9.400649
POTED,-1.7879885,9.597203
POTEE,0.22695358,10.639735
POTEF,0.34518585,10.525238
POTEG,4.634534,8.071497
POTEH,4.2673235,7.799302
POTEI,-1.9250302,9.744573
POTEJ,2.6002057,10.229429
POTEM,-1.972028,9.74348
POU1F1,7.704803,6.6414475
POU2AF1,3.823804,11.520561
POU2F2,-3.100894,9.726163
POU2F3,3.198535,11.470096
POU3F1,4.49644,13.079607
POU3F2,-1.5742385,8.703166
POU3F3,0.63620967,12.974083
POU3F4,1.3597063,10.940914
POU4F1,-1.5093144,8.749166
POU4F2,2.3572443,9.77776
POU4F3,4.673396,11.598802
POU5F1,9.766098,10.047298
POU5F1B,-0.050625954,9.297181
POU5F2,-3.5527127,6.357075
POU6F1,-1.9892614,10.515774
POU6F2,-2.5270796,8.398299
PP2D1,5.9457903,6.7357416
PPA1,8.551278,7.119567
PPA2,7.349538,7.6246285
PPAN,6.4882092,12.507694
PPAN-P2RY11,5.7584105,13.003237
PPARD,1.3512213,12.813841
PPARG,7.6483827,8.314428
PPARGC1A,-1.9105321,6.299474
PPAT,1.632845,5.3030863
PPBP,7.518768,6.116007
PPCDC,5.9125648,11.13166
PPCS,5.4304395,8.579661
PPDPF,11.657059,10.258439
PPDPFL,7.0008183,5.931654
PPEF1,4.698497,8.490694
PPEF2,2.3005984,10.71782
PPFIA1,-0.9254214,10.0707655
PPFIA2,-1.1849098,6.6437283
PPFIA3,-0.597858,12.863258
PPFIA4,-2.415353,11.370121
PPFIBP1,-1.3803743,6.9973435
PPFIBP2,2.175495,11.446062
PPHLN1,6.5431414,6.8913245
PPIA,5.767405,8.995235
PPIAL4A,10.963928,7.407546
PPIAL4C,10.97191,7.4731636
PPIAL4D,10.965309,7.4860706
PPIAL4E,10.971519,7.491564
PPIAL4F,10.96709,7.4691477
PPIAL4G,10.940229,7.4565115
PPIAL4H,10.983253,7.4608316
PPIB,10.731809,8.888768
PPIC,8.339823,7.0650396
PPID,7.000717,7.37923
PPIE,0.26613185,11.139807
PPIF,5.881063,10.683069
PPIG,-2.3050625,5.408458
PPIH,10.471418,7.7799945
PPIL1,8.001223,7.613656
PPIL2,0.6661275,12.228681
PPIL3,8.12323,6.4650917
PPIL4,3.8724048,4.910697
PPIL6,1.6052893,9.936994
PPIP5K1,-1.4501554,10.498452
PPL,-2.251875,11.475182
PPM1A,-3.487528,5.6418986
PPM1B,3.5793753,6.3432484
PPM1D,0.038452927,9.02606
PPM1E,-2.4858572,7.2138534
PPM1F,-1.1718715,12.147436
PPM1G,6.217722,11.233225
PPM1H,-2.6988263,9.044164
PPM1J,8.780439,11.601696
PPM1K,-1.8712842,6.1810784
PPM1M,6.53689,11.874689
PPM1N,8.213663,11.642073
PPME1,4.5204673,11.230718
PPOX,8.651288,11.343579
PPP1CA,9.487941,10.433426
PPP1CB,-0.40572262,5.1458316
PPP1CC,4.3582287,6.5444317
PPP1R10,-0.02535369,12.044499
PPP1R11,8.397404,9.644334
PPP1R12A,-0.7675294,5.8159924
PPP1R12C,3.507663,13.628443
PPP1R13B,-1.4057842,11.369164
PPP1R13L,3.5482216,13.4646015
PPP1R14A,12.450968,9.313536
PPP1R14B,11.323034,10.542991
PPP1R14C,5.5262575,8.826204
PPP1R14D,11.441203,8.966801
PPP1R15A,6.1247287,12.138488
PPP1R15B,-1.6813715,8.366241
PPP1R16A,3.819208,13.6088505
PPP1R16B,-2.0518193,11.023814
PPP1R17,7.0167646,8.225801
PPP1R18,2.5873985,12.856044
PPP1R1A,7.692918,11.19487
PPP1R1B,7.898693,11.653565
PPP1R1C,9.115921,6.999604
PPP1R2,2.2714026,5.1052403
PPP1R21,2.9553025,8.679462
